vertex_id,y,z
4543,7.218,279.747
4544,7.211,284.876
4545,7.205,290.006
4546,7.198,295.136
4547,7.191,300.265
4548,7.184,305.395
4549,7.178,310.524
4550,7.171,315.654
4551,7.164,320.783
4552,7.158,325.913
4553,7.151,331.042
4554,7.144,336.172
4555,7.137,341.301
4556,7.131,346.431
4557,7.124,351.560
4558,7.117,356.690
4559,7.110,361.819
4560,7.104,366.949
4561,7.097,372.078
4562,7.090,377.208
4563,7.083,382.337
4564,7.077,387.467
4565,12.577,-1.872
4566,12.560,3.049
4567,12.549,8.070
4568,12.541,13.148
4569,12.534,18.255
4570,12.527,23.374
4571,12.521,28.499
4572,12.515,33.626
4573,12.508,38.754
4574,12.502,43.882
4575,12.496,49.011
4576,12.490,54.139
4577,12.483,59.268
4578,12.477,64.396
4579,12.471,69.525
4580,12.465,74.653
4581,12.459,79.781
4582,12.452,84.910
4583,12.446,90.038
4584,12.440,95.167
4585,12.434,100.295
4586,12.428,105.423
4587,12.421,110.552
4588,12.415,115.680
4589,12.409,120.809
4590,12.403,125.937
4591,12.397,131.065
4592,12.390,136.193
4593,12.384,141.322
4594,12.378,146.450
4595,12.372,151.578
4596,12.366,156.707
4597,12.359,161.835
4598,12.353,166.963
4599,12.347,172.091
4600,12.341,177.220
4601,12.335,182.348
4602,12.328,187.476
4603,12.322,192.604
4604,12.316,197.732
4605,12.310,202.860
4606,12.304,207.989
4607,12.297,213.117
4608,12.291,218.245
4609,12.285,223.373
4610,12.279,228.501
4611,12.273,233.629
4612,12.266,238.757
4613,12.260,243.885
4614,12.254,249.013
4615,12.248,254.141
4616,12.242,259.269
4617,12.235,264.397
4618,12.229,269.525
4619,12.223,274.653
4620,12.217,279.781
4621,12.211,284.909
4622,12.204,290.037
4623,12.198,295.165
4624,12.192,300.293
4625,12.186,305.421
4626,12.180,310.549
4627,12.173,315.677
4628,12.167,320.805
4629,12.161,325.933
4630,12.155,331.060
4631,12.149,336.188
4632,12.142,341.316
4633,12.136,346.444
4634,12.130,351.572
4635,12.124,356.700
4636,12.118,361.827
4637,12.111,366.955
4638,12.105,372.083
4639,12.099,377.211
4640,12.093,382.339
4641,12.087,387.467
4642,17.523,-1.761
4643,17.517,2.991
4644,17.509,7.952
4645,17.501,13.007
4646,17.495,18.104
4647,17.489,23.221
4648,17.483,28.346
4649,17.478,33.474
4650,17.472,38.604
4651,17.467,43.734
4652,17.461,48.865
4653,17.455,53.995
4654,17.450,59.126
4655,17.444,64.257
4656,17.439,69.387
4657,17.433,74.518
4658,17.428,79.649
4659,17.422,84.779
4660,17.417,89.910
4661,17.411,95.040
4662,17.406,100.171
4663,17.400,105.302
4664,17.395,110.432
4665,17.389,115.563
4666,17.384,120.693
4667,17.378,125.824
4668,17.373,130.954
4669,17.367,136.085
4670,17.362,141.215
4671,17.356,146.346
4672,17.351,151.476
4673,17.345,156.607
4674,17.339,161.737
4675,17.334,166.867
4676,17.328,171.998
4677,17.323,177.128
4678,17.317,182.259
4679,17.312,187.389
4680,17.306,192.519
4681,17.301,197.650
4682,17.295,202.780
4683,17.290,207.910
4684,17.284,213.041
4685,17.279,218.171
4686,17.273,223.301
4687,17.268,228.431
4688,17.262,233.562
4689,17.257,238.692
4690,17.251,243.822
4691,17.246,248.952
4692,17.240,254.083
4693,17.235,259.213
4694,17.229,264.343
4695,17.224,269.473
4696,17.218,274.603
4697,17.212,279.733
4698,17.207,284.863
4699,17.201,289.994
4700,17.196,295.124
4701,17.190,300.254
4702,17.185,305.384
4703,17.179,310.514
4704,17.174,315.644
4705,17.168,320.774
4706,17.163,325.904
4707,17.157,331.034
4708,17.152,336.164
4709,17.146,341.294
4710,17.141,346.424
4711,17.135,351.554
4712,17.130,356.684
4713,17.124,361.814
4714,17.119,366.943
4715,17.113,372.073
4716,17.108,377.203
4717,17.102,382.334
4718,17.097,387.465
4719,22.483,-2.353
4720,22.467,2.527
4721,22.458,7.517
4722,22.451,12.580
4723,22.445,17.681
4724,22.440,22.801
4725,22.435,27.931
4726,22.431,33.064
4727,22.426,38.200
4728,22.421,43.336
4729,22.416,48.472
4730,22.412,53.609
4731,22.407,58.745
4732,22.402,63.882
4733,22.398,69.018
4734,22.393,74.155
4735,22.388,79.291
4736,22.384,84.427
4737,22.379,89.564
4738,22.374,94.700
4739,22.369,99.837
4740,22.365,104.973
4741,22.360,110.110
4742,22.355,115.246
4743,22.351,120.382
4744,22.346,125.519
4745,22.341,130.655
4746,22.337,135.792
4747,22.332,140.928
4748,22.327,146.064
4749,22.322,151.201
4750,22.318,156.337
4751,22.313,161.473
4752,22.308,166.609
4753,22.304,171.746
4754,22.299,176.882
4755,22.294,182.018
4756,22.290,187.154
4757,22.285,192.291
4758,22.280,197.427
4759,22.275,202.563
4760,22.271,207.699
4761,22.266,212.835
4762,22.261,217.972
4763,22.257,223.108
4764,22.252,228.244
4765,22.247,233.380
4766,22.243,238.516
4767,22.238,243.652
4768,22.233,248.788
4769,22.228,253.924
4770,22.224,259.060
4771,22.219,264.196
4772,22.214,269.332
4773,22.210,274.468
4774,22.205,279.604
4775,22.200,284.740
4776,22.196,289.876
4777,22.191,295.012
4778,22.186,300.148
4779,22.181,305.284
4780,22.177,310.420
4781,22.172,315.556
4782,22.167,320.692
4783,22.163,325.828
4784,22.158,330.964
4785,22.153,336.099
4786,22.149,341.235
4787,22.144,346.371
4788,22.139,351.507
4789,22.134,356.643
4790,22.130,361.778
4791,22.125,366.914
4792,22.120,372.050
4793,22.116,377.186
4794,22.111,382.322
4795,22.106,387.459
4796,27.417,-3.219
4797,27.405,1.787
4798,27.397,6.835
4799,27.391,11.923
4800,27.387,17.038
4801,27.382,22.168
4802,27.378,27.307
4803,27.375,32.449
4804,27.371,37.593
4805,27.367,42.738
4806,27.363,47.883
4807,27.359,53.028
4808,27.356,58.173
4809,27.352,63.318
4810,27.348,68.464
4811,27.344,73.609
4812,27.341,78.754
4813,27.337,83.900
4814,27.333,89.045
4815,27.330,94.190
4816,27.326,99.335
4817,27.322,104.480
4818,27.318,109.626
4819,27.315,114.771
4820,27.311,119.916
4821,27.307,125.061
4822,27.303,130.206
4823,27.300,135.351
4824,27.296,140.496
4825,27.292,145.642
4826,27.288,150.787
4827,27.285,155.932
4828,27.281,161.077
4829,27.277,166.222
4830,27.273,171.367
4831,27.270,176.512
4832,27.266,181.657
4833,27.262,186.802
4834,27.258,191.947
4835,27.255,197.092
4836,27.251,202.237
4837,27.247,207.382
4838,27.243,212.527
4839,27.240,217.672
4840,27.236,222.817
4841,27.232,227.962
4842,27.228,233.107
4843,27.225,238.252
4844,27.221,243.397
4845,27.217,248.542
4846,27.213,253.687
4847,27.210,258.831
4848,27.206,263.976
4849,27.202,269.121
4850,27.198,274.266
4851,27.195,279.411
4852,27.191,284.556
4853,27.187,289.700
4854,27.183,294.845
4855,27.180,299.990
4856,27.176,305.135
4857,27.172,310.279
4858,27.168,315.424
4859,27.165,320.569
4860,27.161,325.714
4861,27.157,330.858
4862,27.153,336.003
4863,27.150,341.148
4864,27.146,346.292
4865,27.142,351.437
4866,27.138,356.582
4867,27.135,361.726
4868,27.131,366.871
4869,27.127,372.015
4870,27.123,377.160
4871,27.120,382.305
4872,27.116,387.451
4873,32.342,-4.194
4874,32.335,0.896
4875,32.329,5.998
4876,32.325,11.116
4877,32.321,16.250
4878,32.318,21.394
4879,32.315,26.544
4880,32.312,31.698
4881,32.310,36.852
4882,32.307,42.008
4883,32.304,47.164
4884,32.301,52.319
4885,32.299,57.475
4886,32.296,62.631
4887,32.293,67.787
4888,32.291,72.943
4889,32.288,78.099
4890,32.285,83.255
4891,32.282,88.411
4892,32.280,93.567
4893,32.277,98.723
4894,32.274,103.879
4895,32.272,109.035
4896,32.269,114.191
4897,32.266,119.347
4898,32.264,124.503
4899,32.261,129.659
4900,32.258,134.814
4901,32.255,139.970
4902,32.253,145.126
4903,32.250,150.282
4904,32.247,155.438
4905,32.245,160.594
4906,32.242,165.749
4907,32.239,170.905
4908,32.237,176.061
4909,32.234,181.217
4910,32.231,186.373
4911,32.228,191.528
4912,32.226,196.684
4913,32.223,201.840
4914,32.220,206.996
4915,32.218,212.151
4916,32.215,217.307
4917,32.212,222.463
4918,32.209,227.618
4919,32.207,232.774
4920,32.204,237.930
4921,32.201,243.085
4922,32.199,248.241
4923,32.196,253.397
4924,32.193,258.552
4925,32.191,263.708
4926,32.188,268.864
4927,32.185,274.019
4928,32.182,279.175
4929,32.180,284.330
4930,32.177,289.486
4931,32.174,294.641
4932,32.172,299.797
4933,32.169,304.953
4934,32.166,310.108
4935,32.163,315.264
4936,32.161,320.419
4937,32.158,325.575
4938,32.155,330.730
4939,32.152,335.885
4940,32.150,341.041
4941,32.147,346.196
4942,32.144,351.352
4943,32.142,356.507
4944,32.139,361.663
4945,32.136,366.818
4946,32.133,371.973
4947,32.131,377.129
4948,32.128,382.285
4949,32.125,387.441
4950,37.264,-5.197
4951,37.262,-0.044
4952,37.260,5.101
4953,37.257,10.250
4954,37.255,15.404
4955,37.253,20.563
4956,37.251,25.726
4957,37.250,30.892
4958,37.248,36.058
4959,37.246,41.225
4960,37.245,46.392
4961,37.243,51.560
4962,37.241,56.727
4963,37.240,61.895
4964,37.238,67.062
4965,37.236,72.230
4966,37.235,77.397
4967,37.233,82.565
4968,37.231,87.732
4969,37.230,92.900
4970,37.228,98.067
4971,37.226,103.235
4972,37.225,108.402
4973,37.223,113.570
4974,37.222,118.737
4975,37.220,123.904
4976,37.218,129.072
4977,37.217,134.239
4978,37.215,139.407
4979,37.213,144.574
4980,37.212,149.741
4981,37.210,154.909
4982,37.208,160.076
4983,37.207,165.243
4984,37.205,170.411
4985,37.203,175.578
4986,37.202,180.745
4987,37.200,185.913
4988,37.198,191.080
4989,37.197,196.247
4990,37.195,201.414
4991,37.193,206.582
4992,37.192,211.749
4993,37.190,216.916
4994,37.188,222.083
4995,37.187,227.251
4996,37.185,232.418
4997,37.183,237.585
4998,37.182,242.752
4999,37.180,247.919
5000,37.178,253.087
5001,37.177,258.254
5002,37.175,263.421
5003,37.173,268.588
5004,37.172,273.755
5005,37.170,278.922
5006,37.168,284.089
5007,37.167,289.256
5008,37.165,294.424
5009,37.163,299.591
5010,37.162,304.758
5011,37.160,309.925
5012,37.158,315.092
5013,37.157,320.259
5014,37.155,325.426
5015,37.153,330.593
5016,37.152,335.760
5017,37.150,340.927
5018,37.148,346.094
5019,37.147,351.261
5020,37.145,356.428
5021,37.143,361.595
5022,37.142,366.762
5023,37.140,371.929
5024,37.138,377.096
5025,37.137,382.263
5026,37.135,387.430
5027,42.192,-6.168
5028,42.197,-0.946
5029,42.198,4.243
5030,42.198,9.420
5031,42.197,14.594
5032,42.196,19.768
5033,42.195,24.944
5034,42.195,30.121
5035,42.194,35.299
5036,42.193,40.477
5037,42.193,45.655
5038,42.192,50.834
5039,42.191,56.012
5040,42.190,61.191
5041,42.190,66.369
5042,42.189,71.548
5043,42.188,76.726
5044,42.188,81.905
5045,42.187,87.083
5046,42.186,92.262
5047,42.185,97.440
5048,42.185,102.619
5049,42.184,107.797
5050,42.183,112.976
5051,42.183,118.154
5052,42.182,123.333
5053,42.181,128.511
5054,42.180,133.689
5055,42.180,138.868
5056,42.179,144.046
5057,42.178,149.224
5058,42.178,154.403
5059,42.177,159.581
5060,42.176,164.760
5061,42.175,169.938
5062,42.175,175.116
5063,42.174,180.294
5064,42.173,185.473
5065,42.173,190.651
5066,42.172,195.829
5067,42.171,201.008
5068,42.170,206.186
5069,42.170,211.364
5070,42.169,216.542
5071,42.168,221.721
5072,42.167,226.899
5073,42.167,232.077
5074,42.166,237.255
5075,42.165,242.434
5076,42.165,247.612
5077,42.164,252.790
5078,42.163,257.968
5079,42.162,263.146
5080,42.162,268.324
5081,42.161,273.503
5082,42.160,278.681
5083,42.159,283.859
5084,42.159,289.037
5085,42.158,294.215
5086,42.157,299.393
5087,42.156,304.571
5088,42.156,309.749
5089,42.155,314.928
5090,42.154,320.106
5091,42.154,325.284
5092,42.153,330.462
5093,42.152,335.640
5094,42.151,340.818
5095,42.151,345.996
5096,42.150,351.174
5097,42.149,356.352
5098,42.148,361.530
5099,42.148,366.708
5100,42.147,371.886
5101,42.146,377.064
5102,42.145,382.242
5103,42.144,387.420
5104,47.131,-7.043
5105,47.146,-1.733
5106,47.152,3.502
5107,47.154,8.705
5108,47.155,13.897
5109,47.155,19.085
5110,47.155,24.272
5111,47.155,29.460
5112,47.155,34.647
5113,47.155,39.835
5114,47.155,45.023
5115,47.155,50.211
5116,47.155,55.398
5117,47.155,60.586
5118,47.155,65.774
5119,47.155,70.962
5120,47.155,76.150
5121,47.155,81.338
5122,47.155,86.526
5123,47.155,91.714
5124,47.155,96.902
5125,47.155,102.090
5126,47.155,107.277
5127,47.155,112.465
5128,47.155,117.653
5129,47.155,122.841
5130,47.155,128.029
5131,47.155,133.217
5132,47.155,138.404
5133,47.155,143.592
5134,47.155,148.780
5135,47.155,153.968
5136,47.155,159.156
5137,47.155,164.343
5138,47.155,169.531
5139,47.155,174.719
5140,47.155,179.907
5141,47.155,185.094
5142,47.155,190.282
5143,47.155,195.470
5144,47.155,200.658
5145,47.155,205.845
5146,47.155,211.033
5147,47.155,216.221
5148,47.155,221.409
5149,47.155,226.596
5150,47.155,231.784
5151,47.155,236.972
5152,47.155,242.159
5153,47.155,247.347
5154,47.155,252.535
5155,47.155,257.722
5156,47.155,262.910
5157,47.155,268.098
5158,47.155,273.285
5159,47.155,278.473
5160,47.155,283.660
5161,47.155,288.848
5162,47.155,294.036
5163,47.155,299.223
5164,47.155,304.411
5165,47.155,309.598
5166,47.155,314.786
5167,47.155,319.974
5168,47.155,325.161
5169,47.155,330.349
5170,47.155,335.536
5171,47.155,340.724
5172,47.155,345.911
5173,47.155,351.099
5174,47.155,356.286
5175,47.155,361.474
5176,47.155,366.661
5177,47.155,371.849
5178,47.154,377.036
5179,47.154,382.224
5180,47.154,387.411
5181,52.095,-7.710
5182,52.116,-2.344
5183,52.125,2.921
5184,52.129,8.144
5185,52.131,13.349
5186,52.132,18.548
5187,52.133,23.744
5188,52.133,28.939
5189,52.134,34.134
5190,52.134,39.330
5191,52.135,44.525
5192,52.135,49.720
5193,52.136,54.915
5194,52.136,60.111
5195,52.137,65.306
5196,52.137,70.501
5197,52.137,75.696
5198,52.138,80.892
5199,52.138,86.087
5200,52.139,91.282
5201,52.139,96.478
5202,52.140,101.673
5203,52.140,106.868
5204,52.141,112.063
5205,52.141,117.259
5206,52.142,122.454
5207,52.142,127.649
5208,52.143,132.844
5209,52.143,138.039
5210,52.143,143.235
5211,52.144,148.430
5212,52.144,153.625
5213,52.145,158.820
5214,52.145,164.015
5215,52.146,169.211
5216,52.146,174.406
5217,52.147,179.601
5218,52.147,184.796
5219,52.148,189.991
5220,52.148,195.186
5221,52.148,200.382
5222,52.149,205.577
5223,52.149,210.772
5224,52.150,215.967
5225,52.150,221.162
5226,52.151,226.357
5227,52.151,231.552
5228,52.152,236.748
5229,52.152,241.943
5230,52.153,247.138
5231,52.153,252.333
5232,52.153,257.528
5233,52.154,262.723
5234,52.154,267.918
5235,52.155,273.113
5236,52.155,278.308
5237,52.156,283.504
5238,52.156,288.699
5239,52.157,293.894
5240,52.157,299.089
5241,52.157,304.284
5242,52.158,309.479
5243,52.158,314.674
5244,52.159,319.869
5245,52.159,325.064
5246,52.160,330.259
5247,52.160,335.454
5248,52.161,340.649
5249,52.161,345.844
5250,52.161,351.039
5251,52.162,356.234
5252,52.162,361.429
5253,52.163,366.624
5254,52.163,371.819
5255,52.164,377.014
5256,52.164,382.209
5257,52.164,387.404
5258,57.096,-8.076
5259,57.111,-2.758
5260,57.119,2.503
5261,57.123,7.731
5262,57.125,12.943
5263,57.126,18.149
5264,57.127,23.351
5265,57.128,28.553
5266,57.129,33.754
5267,57.130,38.954
5268,57.130,44.155
5269,57.131,49.356
5270,57.132,54.557
5271,57.132,59.757
5272,57.133,64.958
5273,57.134,70.159
5274,57.134,75.360
5275,57.135,80.560
5276,57.136,85.761
5277,57.136,90.962
5278,57.137,96.162
5279,57.138,101.363
5280,57.138,106.564
5281,57.139,111.765
5282,57.140,116.965
5283,57.140,122.166
5284,57.141,127.367
5285,57.142,132.567
5286,57.142,137.768
5287,57.143,142.969
5288,57.144,148.170
5289,57.145,153.370
5290,57.145,158.571
5291,57.146,163.772
5292,57.147,168.972
5293,57.147,174.173
5294,57.148,179.374
5295,57.149,184.574
5296,57.149,189.775
5297,57.150,194.976
5298,57.151,200.176
5299,57.151,205.377
5300,57.152,210.578
5301,57.153,215.778
5302,57.153,220.979
5303,57.154,226.180
5304,57.155,231.380
5305,57.155,236.581
5306,57.156,241.782
5307,57.157,246.982
5308,57.157,252.183
5309,57.158,257.384
5310,57.159,262.584
5311,57.159,267.785
5312,57.160,272.985
5313,57.161,278.186
5314,57.161,283.387
5315,57.162,288.587
5316,57.163,293.788
5317,57.163,298.989
5318,57.164,304.189
5319,57.165,309.390
5320,57.165,314.590
5321,57.166,319.791
5322,57.167,324.992
5323,57.167,330.192
5324,57.168,335.393
5325,57.169,340.594
5326,57.169,345.794
5327,57.170,350.995
5328,57.171,356.195
5329,57.171,361.396
5330,57.172,366.596
5331,57.173,371.797
5332,57.173,376.998
5333,57.174,382.198
5334,57.175,387.398
5335,62.113,-8.304
5336,62.122,-3.030
5337,62.127,2.217
5338,62.130,7.443
5339,62.132,12.659
5340,62.133,17.868
5341,62.134,23.075
5342,62.135,28.280
5343,62.136,33.485
5344,62.137,38.690
5345,62.138,43.894
5346,62.138,49.099
5347,62.139,54.303
5348,62.140,59.508
5349,62.140,64.713
5350,62.141,69.917
5351,62.142,75.122
5352,62.143,80.326
5353,62.143,85.531
5354,62.144,90.736
5355,62.145,95.940
5356,62.145,101.145
5357,62.146,106.349
5358,62.147,111.554
5359,62.148,116.759
5360,62.148,121.963
5361,62.149,127.168
5362,62.150,132.372
5363,62.151,137.577
5364,62.151,142.781
5365,62.152,147.986
5366,62.153,153.191
5367,62.153,158.395
5368,62.154,163.600
5369,62.155,168.804
5370,62.156,174.009
5371,62.156,179.213
5372,62.157,184.418
5373,62.158,189.623
5374,62.158,194.827
5375,62.159,200.032
5376,62.160,205.236
5377,62.161,210.441
5378,62.161,215.645
5379,62.162,220.850
5380,62.163,226.054
5381,62.164,231.259
5382,62.164,236.464
5383,62.165,241.668
5384,62.166,246.873
5385,62.166,252.077
5386,62.167,257.282
5387,62.168,262.486
5388,62.169,267.691
5389,62.169,272.895
5390,62.170,278.100
5391,62.171,283.304
5392,62.171,288.509
5393,62.172,293.713
5394,62.173,298.918
5395,62.174,304.122
5396,62.174,309.327
5397,62.175,314.531
5398,62.176,319.736
5399,62.177,324.941
5400,62.177,330.145
5401,62.178,335.350
5402,62.179,340.554
5403,62.179,345.759
5404,62.180,350.963
5405,62.181,356.168
5406,62.182,361.372
5407,62.182,366.577
5408,62.183,371.781
5409,62.184,376.986
5410,62.184,382.190
5411,62.185,387.394
5412,67.136,-8.457
5413,67.140,-3.199
5414,67.143,2.041
5415,67.145,7.267
5416,67.146,12.483
5417,67.147,17.694
5418,67.148,22.903
5419,67.149,28.111
5420,67.150,33.318
5421,67.150,38.526
5422,67.151,43.733
5423,67.152,48.940
5424,67.152,54.147
5425,67.153,59.354
5426,67.154,64.561
5427,67.154,69.768
5428,67.155,74.975
5429,67.156,80.182
5430,67.156,85.389
5431,67.157,90.596
5432,67.158,95.803
5433,67.158,101.010
5434,67.159,106.217
5435,67.160,111.424
5436,67.161,116.631
5437,67.161,121.837
5438,67.162,127.044
5439,67.163,132.251
5440,67.163,137.458
5441,67.164,142.665
5442,67.165,147.872
5443,67.165,153.079
5444,67.166,158.286
5445,67.167,163.493
5446,67.167,168.700
5447,67.168,173.907
5448,67.169,179.114
5449,67.169,184.321
5450,67.170,189.528
5451,67.171,194.735
5452,67.171,199.942
5453,67.172,205.149
5454,67.173,210.356
5455,67.173,215.563
5456,67.174,220.770
5457,67.175,225.977
5458,67.175,231.184
5459,67.176,236.391
5460,67.177,241.598
5461,67.177,246.805
5462,67.178,252.012
5463,67.179,257.219
5464,67.179,262.426
5465,67.180,267.633
5466,67.181,272.840
5467,67.181,278.046
5468,67.182,283.253
5469,67.183,288.460
5470,67.183,293.667
5471,67.184,298.874
5472,67.185,304.081
5473,67.185,309.288
5474,67.186,314.495
5475,67.187,319.702
5476,67.187,324.909
5477,67.188,330.116
5478,67.189,335.323
5479,67.190,340.530
5480,67.190,345.737
5481,67.191,350.944
5482,67.192,356.151
5483,67.192,361.357
5484,67.193,366.564
5485,67.194,371.771
5486,67.194,376.978
5487,67.195,382.185
5488,67.196,387.391
5489,72.160,-8.544
5490,72.160,-3.270
5491,72.161,1.975
5492,72.161,7.201
5493,72.162,12.418
5494,72.163,17.630
5495,72.164,22.840
5496,72.165,28.049
5497,72.165,33.257
5498,72.166,38.465
5499,72.166,43.673
5500,72.167,48.881
5501,72.168,54.089
5502,72.168,59.297
5503,72.169,64.505
5504,72.169,69.713
5505,72.170,74.921
5506,72.171,80.128
5507,72.171,85.336
5508,72.172,90.544
5509,72.172,95.752
5510,72.173,100.960
5511,72.174,106.168
5512,72.174,111.376
5513,72.175,116.584
5514,72.175,121.791
5515,72.176,126.999
5516,72.177,132.207
5517,72.177,137.415
5518,72.178,142.623
5519,72.178,147.831
5520,72.179,153.039
5521,72.180,158.247
5522,72.180,163.454
5523,72.181,168.662
5524,72.181,173.870
5525,72.182,179.078
5526,72.183,184.286
5527,72.183,189.494
5528,72.184,194.701
5529,72.184,199.909
5530,72.185,205.117
5531,72.186,210.325
5532,72.186,215.533
5533,72.187,220.741
5534,72.187,225.949
5535,72.188,231.156
5536,72.189,236.364
5537,72.189,241.572
5538,72.190,246.780
5539,72.190,251.988
5540,72.191,257.196
5541,72.192,262.403
5542,72.192,267.611
5543,72.193,272.819
5544,72.193,278.027
5545,72.194,283.235
5546,72.195,288.443
5547,72.195,293.650
5548,72.196,298.858
5549,72.196,304.066
5550,72.197,309.274
5551,72.198,314.482
5552,72.198,319.690
5553,72.199,324.897
5554,72.199,330.105
5555,72.200,335.313
5556,72.201,340.521
5557,72.201,345.729
5558,72.202,350.937
5559,72.202,356.144
5560,72.203,361.352
5561,72.204,366.560
5562,72.204,371.768
5563,72.205,376.976
5564,72.205,382.183
5565,72.206,387.391
5566,77.182,-8.538
5567,77.178,-3.230
5568,77.178,2.024
5569,77.178,7.252
5570,77.179,12.469
5571,77.179,17.680
5572,77.180,22.889
5573,77.180,28.098
5574,77.181,33.305
5575,77.181,38.512
5576,77.182,43.720
5577,77.182,48.927
5578,77.183,54.134
5579,77.183,59.341
5580,77.184,64.549
5581,77.185,69.756
5582,77.185,74.963
5583,77.186,80.170
5584,77.186,85.377
5585,77.187,90.584
5586,77.187,95.792
5587,77.188,100.999
5588,77.188,106.206
5589,77.189,111.413
5590,77.189,116.620
5591,77.190,121.828
5592,77.190,127.035
5593,77.191,132.242
5594,77.191,137.449
5595,77.192,142.656
5596,77.192,147.863
5597,77.193,153.071
5598,77.193,158.278
5599,77.194,163.485
5600,77.194,168.692
5601,77.195,173.899
5602,77.196,179.106
5603,77.196,184.314
5604,77.197,189.521
5605,77.197,194.728
5606,77.198,199.935
5607,77.198,205.142
5608,77.199,210.349
5609,77.199,215.557
5610,77.200,220.764
5611,77.200,225.971
5612,77.201,231.178
5613,77.201,236.385
5614,77.202,241.592
5615,77.202,246.799
5616,77.203,252.007
5617,77.203,257.214
5618,77.204,262.421
5619,77.205,267.628
5620,77.205,272.835
5621,77.206,278.042
5622,77.206,283.249
5623,77.207,288.457
5624,77.207,293.664
5625,77.208,298.871
5626,77.208,304.078
5627,77.209,309.285
5628,77.209,314.492
5629,77.210,319.699
5630,77.210,324.907
5631,77.211,330.114
5632,77.211,335.321
5633,77.212,340.528
5634,77.212,345.735
5635,77.213,350.942
5636,77.213,356.149
5637,77.214,361.356
5638,77.215,366.564
5639,77.215,371.771
5640,77.216,376.978
5641,77.216,382.185
5642,77.217,387.391
5643,82.197,-8.354
5644,82.194,-3.059
5645,82.194,2.189
5646,82.195,7.414
5647,82.195,12.629
5648,82.196,17.838
5649,82.196,23.045
5650,82.196,28.251
5651,82.197,33.456
5652,82.197,38.661
5653,82.198,43.866
5654,82.198,49.071
5655,82.199,54.276
5656,82.199,59.481
5657,82.200,64.686
5658,82.200,69.891
5659,82.201,75.096
5660,82.201,80.301
5661,82.201,85.506
5662,82.202,90.711
5663,82.202,95.916
5664,82.203,101.121
5665,82.203,106.326
5666,82.204,111.531
5667,82.204,116.736
5668,82.205,121.941
5669,82.205,127.146
5670,82.205,132.351
5671,82.206,137.556
5672,82.206,142.761
5673,82.207,147.966
5674,82.207,153.171
5675,82.208,158.376
5676,82.208,163.581
5677,82.209,168.786
5678,82.209,173.991
5679,82.209,179.196
5680,82.210,184.401
5681,82.210,189.606
5682,82.211,194.811
5683,82.211,200.016
5684,82.212,205.221
5685,82.212,210.426
5686,82.213,215.631
5687,82.213,220.836
5688,82.213,226.041
5689,82.214,231.246
5690,82.214,236.451
5691,82.215,241.656
5692,82.215,246.861
5693,82.216,252.066
5694,82.216,257.271
5695,82.217,262.476
5696,82.217,267.680
5697,82.217,272.885
5698,82.218,278.090
5699,82.218,283.295
5700,82.219,288.500
5701,82.219,293.705
5702,82.220,298.910
5703,82.220,304.115
5704,82.221,309.320
5705,82.221,314.525
5706,82.221,319.730
5707,82.222,324.935
5708,82.222,330.140
5709,82.223,335.345
5710,82.223,340.550
5711,82.224,345.755
5712,82.224,350.960
5713,82.225,356.164
5714,82.225,361.369
5715,82.225,366.574
5716,82.226,371.779
5717,82.226,376.984
5718,82.227,382.189
5719,82.227,387.393
5720,87.201,-8.040
5721,87.209,-2.778
5722,87.211,2.457
5723,87.211,7.676
5724,87.212,12.885
5725,87.212,18.091
5726,87.212,23.294
5727,87.213,28.496
5728,87.213,33.698
5729,87.214,38.900
5730,87.214,44.101
5731,87.214,49.303
5732,87.215,54.504
5733,87.215,59.706
5734,87.215,64.907
5735,87.216,70.109
5736,87.216,75.310
5737,87.216,80.512
5738,87.217,85.713
5739,87.217,90.915
5740,87.218,96.116
5741,87.218,101.318
5742,87.218,106.519
5743,87.219,111.721
5744,87.219,116.922
5745,87.219,122.124
5746,87.220,127.325
5747,87.220,132.526
5748,87.220,137.728
5749,87.221,142.929
5750,87.221,148.131
5751,87.222,153.332
5752,87.222,158.534
5753,87.222,163.735
5754,87.223,168.937
5755,87.223,174.138
5756,87.223,179.340
5757,87.224,184.541
5758,87.224,189.743
5759,87.224,194.944
5760,87.225,200.146
5761,87.225,205.347
5762,87.226,210.548
5763,87.226,215.750
5764,87.226,220.951
5765,87.227,226.153
5766,87.227,231.354
5767,87.227,236.556
5768,87.228,241.757
5769,87.228,246.959
5770,87.228,252.160
5771,87.229,257.362
5772,87.229,262.563
5773,87.230,267.764
5774,87.230,272.966
5775,87.230,278.167
5776,87.231,283.369
5777,87.231,288.570
5778,87.231,293.772
5779,87.232,298.973
5780,87.232,304.175
5781,87.232,309.376
5782,87.233,314.577
5783,87.233,319.779
5784,87.233,324.980
5785,87.234,330.182
5786,87.234,335.383
5787,87.235,340.585
5788,87.235,345.786
5789,87.235,350.987
5790,87.236,356.189
5791,87.236,361.390
5792,87.236,366.592
5793,87.237,371.793
5794,87.237,376.994
5795,87.237,382.196
5796,87.238,387.397
5797,92.230,-7.658
5798,92.227,-2.414
5799,92.227,2.809
5800,92.227,8.020
5801,92.227,13.224
5802,92.227,18.424
5803,92.227,23.622
5804,92.228,28.820
5805,92.228,34.017
5806,92.228,39.214
5807,92.229,44.411
5808,92.229,49.608
5809,92.229,54.805
5810,92.230,60.002
5811,92.230,65.198
